koi_pdisposition,koi_score,koi_fpflag_ss,koi_fpflag_nt,koi_fpflag_ec,koi_fpflag_co,koi_depth,koi_period,koi_teq,koi_model_snr
CANDIDATE,0.982,0,0,0,0,301.4,30.9505927,428.0,23.2
CANDIDATE,0.984,0,0,0,0,495.8,78.7327023,761.0,19.1
FALSE POSITIVE,0.0,1,0,0,1,907.6,3.979867514,1173.0,65.2
CANDIDATE,0.992,0,0,0,0,354.8,42.3375799,311.0,18.1
CANDIDATE,1.0,0,0,0,0,570.1,23.3593589,684.0,25.9
CANDIDATE,1.0,0,0,0,0,1130.7,9.69310837,609.0,30.4
FALSE POSITIVE,0.0,1,0,0,0,1540.3,24.2598301,547.0,26.3
FALSE POSITIVE,0.0,1,0,0,0,771.5,116.5214317,457.0,25.0
CANDIDATE,1.0,0,0,0,0,173.5,0.8131663570000001,1693.0,34.8
CANDIDATE,0.989,0,0,0,0,189.6,10.86062378,1108.0,20.7
CANDIDATE,1.0,0,0,0,0,1041.7,24.08632177,500.0,18.0
CANDIDATE,0.999,0,0,0,0,286.5,1.834277283,1459.0,24.8
FALSE POSITIVE,0.0,1,0,0,1,616.5,17.40208965,422.0,20.9
CANDIDATE,1.0,0,0,0,0,1032.9,37.9456138,515.0,24.0
FALSE POSITIVE,0.0,0,1,0,0,309490.0,1.141877248,2184.0,2036.3
FALSE POSITIVE,0.0,1,0,1,1,3522.5,5.77675928,954.0,141.4
CANDIDATE,1.0,0,0,0,0,532.6,24.1738244,595.0,21.5
CANDIDATE,1.0,0,0,0,0,712.7,5.186737262,860.0,25.7
CANDIDATE,1.0,0,0,0,0,269.6,1.1512446859999999,1756.0,32.6
CANDIDATE,1.0,0,0,0,0,459.8,1.217000383,1314.0,26.5
CANDIDATE,0.997,0,0,0,0,179.6,13.6823798,802.0,17.0
CANDIDATE,0.999,0,0,0,0,223.3,2.42088277,1616.0,20.7
CANDIDATE,1.0,0,0,0,0,286.3,8.79618433,938.0,27.0
CANDIDATE,1.0,0,0,0,0,871.5,16.85592593,408.0,19.5
CANDIDATE,1.0,0,0,0,0,349.4,14.36270451,918.0,26.8
CANDIDATE,0.999,0,0,0,0,548.4,69.8956789,442.0,21.9
FALSE POSITIVE,0.059,0,1,0,0,396.8,6.24667547,1902.0,63.6
CANDIDATE,1.0,0,0,0,0,58.9,2.3445125890000003,1471.0,21.9
CANDIDATE,1.0,0,0,0,0,364.8,5.766165572999999,1159.0,65.6
CANDIDATE,0.988,0,0,0,0,186.7,18.3027235,902.0,24.7
CANDIDATE,0.999,0,0,0,0,402.2,2.8889044389999996,976.0,23.7
CANDIDATE,1.0,0,0,0,0,440.3,17.14648756,811.0,28.3
CANDIDATE,0.199,0,0,0,0,128.5,16.09227518,503.0,18.1
CANDIDATE,0.997,0,0,0,0,961.1,38.103908,456.0,20.3
CANDIDATE,0.944,0,0,0,0,325.0,62.7843981,530.0,21.1
CANDIDATE,0.97,0,0,0,0,704.8,91.500873,310.0,22.6
CANDIDATE,0.985,0,0,0,0,797.9,44.2993483,463.0,23.2
CANDIDATE,0.999,0,0,0,0,174.1,3.13877646,1022.0,20.2
FALSE POSITIVE,0.305,0,1,0,0,334.9,5.24242029,1367.0,20.1
CANDIDATE,0.998,0,0,0,0,269.7,35.9682692,674.0,21.0
CANDIDATE,0.998,0,0,0,0,110.1,25.3690868,755.0,21.6
CANDIDATE,0.999,0,0,0,0,82.0,6.89213244,1177.0,17.3
CANDIDATE,0.912,0,0,0,0,507.9,42.3006282,558.0,23.8
FALSE POSITIVE,0.0,1,0,0,0,2482.1,0.838597429,2278.0,303.7
CANDIDATE,0.979,0,0,0,0,375.5,55.1866213,568.0,36.2
FALSE POSITIVE,0.0,0,0,1,1,197.6,1.728528176,2720.0,26.2
CANDIDATE,0.997,0,0,0,0,265.4,14.97436238,631.0,24.9
CANDIDATE,1.0,0,0,0,0,349.2,3.97076603,958.0,23.9
CANDIDATE,0.994,0,0,0,0,318.6,2.352273912,1019.0,20.4
FALSE POSITIVE,0.0,0,1,0,0,348.0,22.0425953,760.0,90.4
CANDIDATE,1.0,0,0,0,0,615.1,23.34036251,601.0,18.2
CANDIDATE,1.0,0,0,0,0,678.1,37.8034121,460.0,20.2
CANDIDATE,1.0,0,0,0,0,374.9,15.03366411,669.0,22.2
CANDIDATE,0.97,0,0,0,0,557.8,131.485184,400.0,19.4
CANDIDATE,0.961,0,0,0,0,44.1,16.2908527,622.0,14.5
CANDIDATE,0.99,0,0,0,0,397.4,106.247882,377.0,24.0
CANDIDATE,1.0,0,0,0,0,646.5,8.508333104,909.0,93.4
CANDIDATE,0.996,0,0,0,0,328.8,12.94123564,795.0,22.1
CANDIDATE,0.997,0,0,0,0,88.8,5.349791,1156.0,23.3
CANDIDATE,0.99,0,0,0,0,452.8,147.281212,353.0,17.3
CANDIDATE,0.994,0,0,0,0,194.5,5.26211833,1166.0,20.3
CANDIDATE,0.998,0,0,0,0,306.3,12.1628195,882.0,15.2
CANDIDATE,0.995,0,0,0,0,95.2,23.5541012,1381.0,29.9
CANDIDATE,1.0,0,0,0,0,684.8,41.6977582,488.0,27.7
CANDIDATE,0.999,0,0,0,0,142.0,4.79029482,938.0,23.1
CANDIDATE,0.991,0,0,0,0,599.3,38.6715843,502.0,25.2
CANDIDATE,1.0,0,0,0,0,267.9,8.32651854,938.0,27.2
CANDIDATE,1.0,0,0,0,0,260.6,5.53533152,1054.0,27.5
CANDIDATE,0.983,0,0,0,0,194.9,16.7261969,729.0,11.6
CANDIDATE,1.0,0,0,0,0,336.8,21.58752788,747.0,34.0
CANDIDATE,0.995,0,0,0,0,273.3,3.757294695,877.0,23.4
CANDIDATE,1.0,0,0,0,0,142.5,3.2828024,1467.0,24.4
CANDIDATE,1.0,0,0,0,0,147.4,4.64495172,1209.0,19.8
CANDIDATE,0.9,0,0,0,0,175.0,16.6671415,469.0,17.9
CANDIDATE,1.0,0,0,0,0,987.9,16.48686712,760.0,22.1
CANDIDATE,0.992,0,0,0,0,252.7,2.685054445,1137.0,28.9
CANDIDATE,0.982,0,0,0,0,273.4,16.8600805,765.0,22.4
CANDIDATE,1.0,0,0,0,0,91.2,1.54320541,1827.0,35.2
CANDIDATE,0.993,0,0,0,0,965.2,49.5004725,402.0,27.8
CANDIDATE,1.0,0,0,0,0,530.6,6.47539108,793.0,28.1
CANDIDATE,0.999,0,0,0,0,759.6,16.85825609,576.0,21.8
FALSE POSITIVE,0.0,1,0,0,0,9969.2,3.1326045469999997,1444.0,222.3
CANDIDATE,1.0,0,0,0,0,358.3,2.9490291060000002,1027.0,29.3
CANDIDATE,1.0,0,0,0,0,395.2,37.8658964,543.0,25.9
CANDIDATE,1.0,0,0,0,0,836.1,8.30865307,747.0,74.3
CANDIDATE,1.0,0,0,0,0,178.5,11.93205399,905.0,32.3
CANDIDATE,1.0,0,0,0,0,132.5,7.54235832,1054.0,25.8
CANDIDATE,0.995,0,0,0,0,181.3,5.02818253,1272.0,26.1
CANDIDATE,1.0,0,0,0,0,132.4,1.897828815,1761.0,27.2
CANDIDATE,0.995,0,0,0,0,326.7,10.62788695,872.0,22.6
CANDIDATE,0.987,0,0,0,0,622.0,34.135676,1526.0,8.6
CANDIDATE,1.0,0,0,0,0,469.1,1.104462494,1397.0,35.3
CANDIDATE,1.0,0,0,0,0,138.3,4.89336495,1374.0,15.9
CANDIDATE,0.999,0,0,0,0,324.8,11.17392077,796.0,21.4
CANDIDATE,0.995,0,0,0,0,737.4,31.0325991,561.0,17.6
FALSE POSITIVE,0.0,1,0,0,0,329.2,0.512407185,1255.0,46.1
CANDIDATE,1.0,0,0,0,0,593.4,4.150297119,981.0,24.2
CANDIDATE,1.0,0,0,0,0,144.0,5.89661966,1000.0,15.3
CANDIDATE,1.0,0,0,0,0,1166.8,33.4178173,448.0,28.4
CANDIDATE,0.999,0,0,0,0,65.5,2.053341891,1737.0,23.2
CANDIDATE,0.992,0,0,0,0,884.3,56.7769831,491.0,33.6
CANDIDATE,1.0,0,0,0,0,1009.5,18.78429232,433.0,23.8
CANDIDATE,0.749,0,0,0,0,64.8,3.61460279,1347.0,14.9
CANDIDATE,0.989,0,0,0,0,97.8,13.15140223,1008.0,25.5
CANDIDATE,0.999,0,0,0,0,758.9,18.5084526,683.0,30.1
FALSE POSITIVE,0.0,1,0,0,1,110.0,7.47763833,1346.0,26.2
CANDIDATE,0.999,0,0,0,0,488.7,42.1918331,526.0,25.7
CANDIDATE,0.999,0,0,0,0,191.2,3.73090026,1128.0,24.0
CANDIDATE,0.998,0,0,0,0,197.4,2.787874175,1432.0,22.2
CANDIDATE,1.0,0,0,0,0,403.7,37.9962369,618.0,37.8
CANDIDATE,1.0,0,0,0,0,792.2,8.46354384,805.0,26.1
CANDIDATE,1.0,0,0,0,0,509.8,17.23232894,817.0,64.1
CANDIDATE,1.0,0,0,0,0,755.8,28.5057217,555.0,20.8
CANDIDATE,0.971,0,0,0,0,523.1,53.5991459,529.0,23.1
CANDIDATE,1.0,0,0,0,0,435.8,16.4581861,644.0,22.4
CANDIDATE,0.997,0,0,0,0,49.3,0.6938426609999999,2161.0,28.9
CANDIDATE,0.526,0,0,0,0,955.4,83.4887405,411.0,24.7
CANDIDATE,1.0,0,0,0,0,818.9,34.0607677,554.0,20.5
CANDIDATE,0.881,0,0,0,0,183.4,6.2141496,1506.0,53.4
CANDIDATE,0.997,0,0,0,0,360.6,31.5888979,682.0,27.3
CANDIDATE,0.859,0,0,0,0,282.4,59.9809868,568.0,25.2
CANDIDATE,0.995,0,0,0,0,140.3,25.7457957,753.0,19.3
CANDIDATE,1.0,0,0,0,0,709.3,11.92979348,770.0,27.8
CANDIDATE,1.0,0,0,0,0,337.4,4.3394569,1061.0,31.6
CANDIDATE,1.0,0,0,0,0,1402.9,2.852348262,621.0,33.3
CANDIDATE,0.485,0,0,0,0,588.7,65.6480892,485.0,22.0
FALSE POSITIVE,0.0,0,1,0,0,687.3,102.653705,562.0,82.1
CANDIDATE,1.0,0,0,0,0,783.0,14.83340944,694.0,19.1
FALSE POSITIVE,0.001,0,0,0,1,26.5,0.9873386540000001,2669.0,25.0
CANDIDATE,1.0,0,0,0,0,1502.9,101.1323475,380.0,25.7
FALSE POSITIVE,0.0,0,0,1,0,428.5,1.8114609430000002,1508.0,83.9
CANDIDATE,1.0,0,0,0,0,488.0,16.07673148,724.0,19.3
CANDIDATE,1.0,0,0,0,0,588.0,18.87058705,701.0,28.5
CANDIDATE,0.994,0,0,0,0,654.6,22.1334224,507.0,16.3
CANDIDATE,1.0,0,0,0,0,362.1,17.1369408,775.0,25.4
CANDIDATE,0.993,0,0,0,0,132.6,26.6951944,706.0,13.4
CANDIDATE,1.0,0,0,0,0,267.0,7.72085047,1021.0,25.0
CANDIDATE,1.0,0,0,0,0,1286.0,6.312508525,575.0,112.5
CANDIDATE,1.0,0,0,0,0,874.2,4.19577385,1047.0,23.3
CANDIDATE,0.983,0,0,0,0,145.0,7.1329472,1102.0,27.2
CANDIDATE,0.972,0,0,0,0,180.6,8.91901228,1023.0,29.6
CANDIDATE,0.944,0,0,0,0,81.6,4.5620407,1533.0,22.8
CANDIDATE,0.898,0,0,0,0,127.5,7.5966998,964.0,24.5
FALSE POSITIVE,0.0,0,0,0,1,101.5,2.3926306680000002,1418.0,20.5
CANDIDATE,1.0,0,0,0,0,348.4,17.6700291,778.0,25.0
CANDIDATE,1.0,0,0,0,0,338.2,108.593113,374.0,24.3
CANDIDATE,1.0,0,0,0,0,648.0,19.9865916,720.0,21.8
CANDIDATE,0.959,0,0,0,0,327.5,12.12580644,851.0,14.0
CANDIDATE,0.994,0,0,0,0,578.4,76.421501,455.0,23.9
CANDIDATE,1.0,0,0,0,0,348.8,56.2590881,543.0,29.7
CANDIDATE,0.997,0,0,0,0,284.2,1.646801683,806.0,25.2
CANDIDATE,0.996,0,0,0,0,143.4,3.78861833,1158.0,18.2
CANDIDATE,1.0,0,0,0,0,306.8,10.45839865,609.0,18.6
CANDIDATE,0.998,0,0,0,0,192.5,21.1033014,718.0,21.3
CANDIDATE,0.99,0,0,0,0,487.4,95.6114617,421.0,21.6
CANDIDATE,0.951,0,0,0,0,130.9,11.8984948,929.0,15.9
CANDIDATE,0.997,0,0,0,0,157.3,23.1274171,667.0,20.9
CANDIDATE,1.0,0,0,0,0,908.4,5.1324861230000005,584.0,35.4
CANDIDATE,1.0,0,0,0,0,755.7,8.77997349,713.0,32.7
CANDIDATE,0.995,0,0,0,0,292.6,10.66489514,865.0,25.3
CANDIDATE,1.0,0,0,0,0,286.2,5.1233204,994.0,25.1
CANDIDATE,1.0,0,0,0,0,2975.0,3.5732028010000003,1210.0,362.1
CANDIDATE,0.997,0,0,0,0,1350.7,61.6174528,424.0,19.5
CANDIDATE,1.0,0,0,0,0,777.3,24.3398202,737.0,27.8
CANDIDATE,0.999,0,0,0,0,386.0,1.755843555,1343.0,25.1
CANDIDATE,1.0,0,0,0,0,252.6,5.18560081,1314.0,27.6
CANDIDATE,1.0,0,0,0,0,370.7,33.4698571,609.0,23.2
CANDIDATE,1.0,0,0,0,0,184.3,11.89520436,787.0,22.3
CANDIDATE,1.0,0,0,0,0,270.7,1.0258579840000002,1520.0,36.0
CANDIDATE,1.0,0,0,0,0,329.2,5.60013327,952.0,22.8
CANDIDATE,0.407,0,0,0,0,697.1,25.2034128,600.0,22.3
CANDIDATE,0.949,0,0,0,0,499.6,1.615357809,806.0,31.2
CANDIDATE,1.0,0,0,0,0,1453.3,5.640676975,1125.0,145.9
CANDIDATE,1.0,0,0,0,0,1124.9,25.5638626,671.0,31.6
CANDIDATE,0.999,0,0,0,0,501.2,6.78341325,2628.0,35.3
CANDIDATE,1.0,0,0,0,0,816.7,12.7945474,455.0,54.1
CANDIDATE,0.974,0,0,0,0,632.4,42.4269647,496.0,26.0
CANDIDATE,0.998,0,0,0,0,200.7,1.434745129,1664.0,28.4
CANDIDATE,0.993,0,0,0,0,191.0,3.28192056,1326.0,24.5
CANDIDATE,1.0,0,0,0,0,263.0,12.51610549,848.0,22.6
CANDIDATE,0.897,0,0,0,0,86.0,5.45298742,904.0,21.0
CANDIDATE,0.961,0,0,0,0,59.9,3.26662733,1072.0,18.6
CANDIDATE,1.0,0,0,0,0,175.7,4.45743267,732.0,20.8
CANDIDATE,0.895,0,0,0,0,278.6,2.81814715,1059.0,16.5
CANDIDATE,0.99,0,0,0,0,190.2,0.76196247,1638.0,18.3
FALSE POSITIVE,0.0,1,0,1,1,3218.5,1.824649,1508.0,184.3
CANDIDATE,0.989,0,0,0,0,114.7,2.832647249,1453.0,27.5
CANDIDATE,0.994,0,0,0,0,68.6,3.70063251,1329.0,29.8
CANDIDATE,0.97,0,0,0,0,101.4,3.93083997,1317.0,22.0
CANDIDATE,0.995,0,0,0,0,124.0,7.63008196,1056.0,18.6
CANDIDATE,0.991,0,0,0,0,553.2,9.76293284,703.0,23.6
CANDIDATE,0.919,0,0,0,0,396.4,58.601926,508.0,19.1
CANDIDATE,0.816,0,0,0,0,244.6,25.0823402,776.0,30.5
CANDIDATE,0.995,0,0,0,0,656.9,78.0998908,480.0,23.8
CANDIDATE,0.98,0,0,0,0,180.4,4.27103727,1108.0,24.6
CANDIDATE,0.649,0,0,0,0,48.9,4.27226421,981.0,13.7
CANDIDATE,0.993,0,0,0,0,18.1,2.19251903,1225.0,6.6
CANDIDATE,0.996,0,0,0,0,224.2,3.53232429,1159.0,12.8
FALSE POSITIVE,0.0,1,0,1,1,5237.7,15.03946326,962.0,181.6
CANDIDATE,1.0,0,0,0,0,821.5,10.44087398,829.0,22.2
CANDIDATE,0.582,0,0,0,0,621.8,39.7557642,325.0,10.2
CANDIDATE,0.988,0,0,0,0,343.5,10.27127527,510.0,17.5
CANDIDATE,0.991,0,0,0,0,86.5,12.5722897,886.0,12.4
CANDIDATE,0.983,0,0,0,0,264.8,40.8366307,496.0,18.7
FALSE POSITIVE,0.0,0,0,1,1,281.3,11.7761073,619.0,15.1
FALSE POSITIVE,0.0,0,1,0,0,385.4,29.7123181,870.0,130.0
CANDIDATE,0.993,0,0,0,0,769.5,20.6180348,359.0,16.3
CANDIDATE,0.952,0,0,0,0,758.9,19.9401211,588.0,18.0
CANDIDATE,0.991,0,0,0,0,63.5,22.2420032,954.0,16.2
CANDIDATE,0.957,0,0,0,0,36.3,3.88148385,1156.0,11.9
CANDIDATE,1.0,0,0,0,0,400.4,0.5773693360000001,1757.0,68.3
CANDIDATE,1.0,0,0,0,0,1180.1,12.720370263,934.0,485.5
CANDIDATE,1.0,0,0,0,0,784.2,11.96407399,808.0,22.9
FALSE POSITIVE,0.0,0,0,0,1,259.2,2.493237866,2241.0,20.7
CANDIDATE,0.939,0,0,0,0,143.9,68.8861017,501.0,19.5
CANDIDATE,0.998,0,0,0,0,391.7,9.99115241,660.0,16.7
CANDIDATE,1.0,0,0,0,0,127.4,4.267961416,1371.0,24.6
CANDIDATE,0.987,0,0,0,0,374.7,36.292017,694.0,21.4
FALSE POSITIVE,0.0,1,0,0,0,400.8,0.9255898909999999,6637.0,20.6
CANDIDATE,1.0,0,0,0,0,2054.8,17.25121397,385.0,68.6
FALSE POSITIVE,0.0,0,1,0,1,701.1,1.8672811459999998,1561.0,58.5
CANDIDATE,1.0,0,0,0,0,114.5,9.30991834,913.0,19.2
CANDIDATE,0.999,0,0,0,0,504.2,18.1209388,543.0,15.8
CANDIDATE,1.0,0,0,0,0,77.4,3.23941775,1213.0,17.2
CANDIDATE,0.993,0,0,0,0,94.2,3.98864999,1233.0,12.4
CANDIDATE,0.97,0,0,0,0,303.0,2.524017517,1203.0,19.8
CANDIDATE,0.651,0,0,0,0,398.8,25.1123362,691.0,11.8
CANDIDATE,1.0,0,0,0,0,60.4,3.55557922,1270.0,15.5
CANDIDATE,1.0,0,0,0,0,360.1,31.2012202,406.0,13.7
CANDIDATE,0.972,0,0,0,0,142.9,22.5968256,670.0,22.2
CANDIDATE,0.973,0,0,0,0,162.9,45.3486381,531.0,15.9
CANDIDATE,1.0,0,0,0,0,461.8,5.25419589,1093.0,26.1
CANDIDATE,1.0,0,0,0,0,340.7,5.90608902,1012.0,9.3
CANDIDATE,1.0,0,0,0,0,1032.6,13.81504449,391.0,46.7
CANDIDATE,0.974,0,0,0,0,108.1,12.4128518,933.0,19.4
CANDIDATE,0.999,0,0,0,0,463.5,3.92453009,1074.0,25.3
CANDIDATE,1.0,0,0,0,0,771.7,11.60653061,584.0,17.8
CANDIDATE,1.0,0,0,0,0,266.2,2.66831274,1252.0,23.3
CANDIDATE,0.993,0,0,0,0,141.4,23.4772553,738.0,17.6
CANDIDATE,0.956,0,0,0,0,214.2,66.5576728,757.0,21.3
FALSE POSITIVE,0.001,0,0,0,1,275.4,2.01948607,1430.0,27.9
FALSE POSITIVE,0.0,0,0,1,1,71.4,3.04468229,1244.0,22.2
CANDIDATE,0.999,0,0,0,0,36912.0,2.455240626,730.0,1341.6
CANDIDATE,0.918,0,0,0,0,296.9,9.08233411,734.0,15.8
FALSE POSITIVE,0.0,0,0,0,1,277.3,0.7905399120000001,1502.0,31.5
FALSE POSITIVE,0.0,0,1,0,1,495.8,0.532086296,1790.0,85.2
CANDIDATE,1.0,0,0,0,0,1161.5,47.7052566,347.0,22.8
CANDIDATE,1.0,0,0,0,0,401.6,6.238535444,1185.0,274.5
CANDIDATE,0.937,0,0,0,0,751.0,86.829519,196.0,15.1
CANDIDATE,0.998,0,0,0,0,586.8,9.95667035,946.0,16.8
CANDIDATE,0.996,0,0,0,0,210.4,10.41728722,870.0,20.3
CANDIDATE,1.0,0,0,0,0,322.7,0.663085361,1681.0,35.3
CANDIDATE,1.0,0,0,0,0,217.5,19.1187425,823.0,20.5
FALSE POSITIVE,0.0,0,0,0,1,126.4,1.08749101,3081.0,33.5
FALSE POSITIVE,0.0,0,0,0,1,84.3,1.183818383,1775.0,12.7
CANDIDATE,1.0,0,0,0,0,507.0,3.5439197019999997,652.0,38.2
CANDIDATE,0.427,0,0,0,0,139.2,8.28157072,956.0,12.9
CANDIDATE,1.0,0,0,0,0,134.9,0.82628442,1629.0,25.6
CANDIDATE,1.0,0,0,0,0,502.8,6.37705295,935.0,17.9
CANDIDATE,0.999,0,0,0,0,316.2,8.83929462,778.0,14.8
FALSE POSITIVE,0.0,1,0,0,1,145.2,0.631795416,2797.0,24.7
CANDIDATE,0.992,0,0,0,0,180.6,7.56126152,891.0,15.7
CANDIDATE,0.985,0,0,0,0,498.5,34.9897847,292.0,11.5
CANDIDATE,0.983,0,0,0,0,359.3,7.05429483,497.0,11.2
CANDIDATE,0.911,0,0,0,0,106.7,2.27050106,903.0,15.9
CANDIDATE,1.0,0,0,0,0,365.3,26.7838935,523.0,20.9
CANDIDATE,1.0,0,0,0,0,373.1,45.126216,604.0,17.1
CANDIDATE,0.986,0,0,0,0,631.7,11.94019101,625.0,15.6
FALSE POSITIVE,0.0,0,0,1,1,83.1,3.51295674,1434.0,22.5
CANDIDATE,0.922,0,0,0,0,92.9,6.73808701,786.0,14.4
FALSE POSITIVE,0.0,0,0,0,1,418.5,7.57571414,1075.0,12.8
FALSE POSITIVE,0.0,1,0,0,1,115.8,4.76887671,1532.0,20.0
CANDIDATE,1.0,0,0,0,0,2651.8,1.347512632,1346.0,88.7
FALSE POSITIVE,0.0,0,0,1,1,259.1,0.512581697,2009.0,45.2
FALSE POSITIVE,0.0,0,0,0,1,151.0,12.07760884,708.0,14.0
CANDIDATE,1.0,0,0,0,0,565.9,18.55581565,1793.0,33.2
CANDIDATE,1.0,0,0,0,0,725.6,13.33094869,815.0,17.1
FALSE POSITIVE,0.0,0,0,1,0,1112.6,6.38315744,787.0,23.8
CANDIDATE,1.0,0,0,0,0,2312.8,27.52194772,314.0,106.5
CANDIDATE,1.0,0,0,0,0,389.0,16.1289679,715.0,21.3
CANDIDATE,0.978,0,0,0,0,336.4,13.5631157,733.0,15.4
CANDIDATE,0.894,0,0,0,0,369.6,16.2959916,678.0,15.7
CANDIDATE,0.986,0,0,0,0,75.8,4.16056658,985.0,16.3
FALSE POSITIVE,0.001,0,0,0,1,199.1,2.93101771,1134.0,15.0
CANDIDATE,0.997,0,0,0,0,610.4,39.79220077,458.0,179.5
FALSE POSITIVE,0.0,1,0,1,1,525.8,16.2276756,648.0,20.5
FALSE POSITIVE,0.28,0,0,0,1,259.6,1.595630597,1346.0,18.3
CANDIDATE,1.0,0,0,0,0,184.9,14.8200596,552.0,21.9
CANDIDATE,0.96,0,0,0,0,661.8,20.49041,625.0,23.3
FALSE POSITIVE,0.0,1,0,1,1,86.3,0.9628270659999999,3399.0,28.7
CANDIDATE,1.0,0,0,0,0,301.6,8.679037,949.0,19.9
CANDIDATE,1.0,0,0,0,0,371.0,11.1296971,843.0,14.7
CANDIDATE,0.999,0,0,0,0,145.6,2.7296036,1455.0,18.4
CANDIDATE,1.0,0,0,0,0,345.2,3.11604194,1123.0,18.8
CANDIDATE,1.0,0,0,0,0,100.8,12.7372371,697.0,12.9
CANDIDATE,0.984,0,0,0,0,214.5,40.0306267,617.0,19.5
CANDIDATE,1.0,0,0,0,0,240.7,0.679336747,1883.0,36.7
FALSE POSITIVE,0.0,1,0,0,0,110990.0,213.6103207,291.0,534.5
FALSE POSITIVE,0.0,1,0,0,0,29841.0,170.8658492,387.0,897.0
CANDIDATE,0.82,0,0,0,0,2518.7,88.5122014,390.0,63.1
FALSE POSITIVE,0.387,0,0,0,1,258.6,10.21507506,780.0,17.4
CANDIDATE,1.0,0,0,0,0,636.6,31.0572947,480.0,15.8
CANDIDATE,0.982,0,0,0,0,479.8,15.1622287,829.0,28.5
CANDIDATE,1.0,0,0,0,0,437.9,10.04378351,951.0,28.8
FALSE POSITIVE,0.294,0,0,0,1,370.5,7.10397925,818.0,16.8
CANDIDATE,0.976,0,0,0,0,188.7,4.5513988,907.0,19.4
CANDIDATE,1.0,0,0,0,0,1387.2,10.91274065,443.0,57.4
FALSE POSITIVE,0.0,0,0,0,1,535.8,12.2141545,683.0,24.7
FALSE POSITIVE,0.0,1,0,0,1,153.6,3.732261,1119.0,15.7
CANDIDATE,0.998,0,0,0,0,42.4,3.03267135,1187.0,15.6
CANDIDATE,0.989,0,0,0,0,70.5,5.34182466,1125.0,19.2
CANDIDATE,1.0,0,0,0,0,269.4,2.131945045,1418.0,22.9
CANDIDATE,0.999,0,0,0,0,168.7,12.9462567,764.0,15.7
CANDIDATE,1.0,0,0,0,0,396.6,5.77957133,598.0,18.9
CANDIDATE,0.99,0,0,0,0,150.7,6.77367892,1083.0,15.1
CANDIDATE,1.0,0,0,0,0,48.1,5.22402436,941.0,15.1
CANDIDATE,0.995,0,0,0,0,181.0,11.6601667,834.0,20.4
FALSE POSITIVE,0.054,0,1,0,0,67.9,89.465468,549.0,5.7
CANDIDATE,1.0,0,0,0,0,499.5,18.0161227,768.0,16.7
FALSE POSITIVE,0.0,1,0,1,1,719.1,40.8777605,526.0,23.6
CANDIDATE,1.0,0,0,0,0,249.1,6.80243431,895.0,14.9
CANDIDATE,0.982,0,0,0,0,891.6,84.5733346,366.0,20.4
CANDIDATE,1.0,0,0,0,0,87.3,21.30181863,564.0,32.4
CANDIDATE,0.987,0,0,0,0,137.6,4.14789051,1389.0,16.4
CANDIDATE,1.0,0,0,0,0,716.8,15.92108138,645.0,16.1
CANDIDATE,1.0,0,0,0,0,542.4,19.0054098,758.0,20.2
FALSE POSITIVE,0.0,0,0,0,1,139.1,1.96433113,1638.0,14.2
CANDIDATE,0.992,0,0,0,0,47.4,2.81043228,1701.0,17.8
CANDIDATE,0.98,0,0,0,0,114.6,0.9685276829999999,1677.0,16.9
CANDIDATE,0.994,0,0,0,0,506.8,175.603366,348.0,14.7
CANDIDATE,1.0,1,0,0,0,1298.6,3.849371737,2034.0,132.7
FALSE POSITIVE,0.0,1,0,0,0,275.3,0.366197145,9983.0,16.7
CANDIDATE,1.0,0,0,0,0,2338.0,4.164384505,590.0,132.1
CANDIDATE,1.0,0,0,0,0,242.1,2.10433534,662.0,20.7
CANDIDATE,0.998,0,0,0,0,756.7,28.8431751,491.0,15.0
FALSE POSITIVE,0.0,1,0,0,0,22462.0,1.378649746,734.0,172.2
FALSE POSITIVE,0.0,0,0,0,1,54.7,1.112207126,1797.0,13.0
CANDIDATE,0.989,0,0,0,0,758.8,64.034363,411.0,16.9
FALSE POSITIVE,0.0,0,0,0,1,245.5,1.303576682,1694.0,22.1
FALSE POSITIVE,0.0,1,0,0,1,453.0,1.958577398,1252.0,24.5
CANDIDATE,1.0,0,0,0,0,290.1,5.19103699,1183.0,25.2
CANDIDATE,0.984,0,0,0,0,143.8,4.86638504,1121.0,17.1
FALSE POSITIVE,0.0,0,0,0,1,116.6,4.79176993,883.0,23.0
CANDIDATE,0.999,0,0,0,0,481.2,25.1933989,513.0,18.0
FALSE POSITIVE,0.0,0,0,1,0,227.0,0.7597620209999999,2280.0,65.3
CANDIDATE,1.0,0,0,0,0,360.7,4.790912471,717.0,17.6
CANDIDATE,0.965,0,0,0,0,357.3,6.49441464,732.0,17.7
CANDIDATE,1.0,0,0,0,0,852.8,2.576571021,717.0,63.6
CANDIDATE,1.0,0,0,0,0,763.8,28.4750006,489.0,21.4
CANDIDATE,1.0,0,0,0,0,56.1,14.7966306,874.0,22.4
CANDIDATE,0.993,0,0,0,0,433.4,11.25401871,888.0,17.0
CANDIDATE,0.993,0,0,0,0,87.6,9.18244299,1052.0,20.3
CANDIDATE,0.932,0,0,0,0,72.8,14.6134781,901.0,15.2
FALSE POSITIVE,0.0,0,1,1,1,1704.1,119.682075,351.0,38.1
CANDIDATE,1.0,0,0,0,0,1120.1,42.9923284,496.0,34.1
CANDIDATE,1.0,0,0,0,0,487.4,6.88341278,1080.0,35.4
